0,1,2,3,4
10612.846590362098,1.1233607530593872,0.9682473540306091,1.576719880104065,1.346963882446289
10612.84859041639,1.1238465309143066,0.9688950181007385,1.5775294303894043,1.3477734327316284
10612.85059047068,1.1231988668441772,0.9687330722808838,1.5773674249649048,1.3477734327316284
10612.85259052497,1.124332308769226,0.9682473540306091,1.5786627531051636,1.347935438156128
10612.85459057926,1.1227132081985474,0.9687330722808838,1.579310417175293,1.3476115465164185
10612.85659063355,1.122227430343628,0.9690569043159485,1.579148530960083,1.3476115465164185
10612.85859068784,1.1225512027740479,0.9692188501358032,1.579472303390503,1.3476115465164185
10612.860590742132,1.1228750944137573,0.9695426821708679,1.5799580812454224,1.3482592105865479
10612.862590796422,1.122227430343628,0.970676064491272,1.579472303390503,1.3477734327316284
10612.864590850711,1.1225512027740479,0.9709998965263367,1.579148530960083,1.347935438156128
10612.866590905001,1.1231988668441772,0.9713237285614014,1.5801199674606323,1.3482592105865479
10612.868590959291,1.1225512027740479,0.971809446811676,1.5807676315307617,1.3477734327316284
10612.870591013583,1.1231988668441772,0.9714856147766113,1.5807676315307617,1.3477734327316284
10612.872591067873,1.124656081199646,0.9719713926315308,1.5801199674606323,1.348097324371338
10612.874591122163,1.1248180866241455,0.9721332788467407,1.5810915231704712,1.348097324371338
10612.876591176453,1.1240084171295166,0.9726190567016602,1.5819010734558105,1.3484210968017578
10612.878591230743,1.1236846446990967,0.9716475605964661,1.5815773010253906,1.3490687608718872
10612.880591285033,1.1233607530593872,0.9721332788467407,1.58254873752594,1.3489068746566772
10612.882591339325,1.1230369806289673,0.9721332788467407,1.58271062374115,1.3498783111572266
10612.884591393615,1.124656081199646,0.9719713926315308,1.5835201740264893,1.350040316581726
10612.886591447905,1.1249799728393555,0.9735904932022095,1.5843297243118286,1.3492306470870972
10612.888591502195,1.124656081199646,0.9744001030921936,1.5841678380966187,1.3485829830169678
10612.890591556485,1.1241704225540161,0.9734286069869995,1.5841678380966187,1.3487449884414673
10612.892591610776,1.124332308769226,0.9729428291320801,1.5840059518814087,1.3493926525115967
10612.894591665066,1.124332308769226,0.9735904932022095,1.5831964015960693,1.3487449884414673
10612.896591719356,1.1236846446990967,0.9742381572723389,1.584815502166748,1.3489068746566772
10612.898591773646,1.1236846446990967,0.9737524390220642,1.5844917297363281,1.3495545387268066
10612.900591827936,1.1241704225540161,0.9745619893074036,1.584815502166748,1.3498783111572266
10612.902591882226,1.1238465309143066,0.9748858213424683,1.5853012800216675,1.3497164249420166
10612.904591936518,1.124332308769226,0.9745619893074036,1.5851393938064575,1.3498783111572266
10612.906591990808,1.1248180866241455,0.9747239351272583,1.584977388381958,1.350202202796936
10612.908592045098,1.1249799728393555,0.9755334854125977,1.5853012800216675,1.3510117530822754
10612.910592099388,1.1253037452697754,0.9756953716278076,1.5861108303070068,1.3511736392974854
10612.912592153678,1.1257895231246948,0.9755334854125977,1.5853012800216675,1.3516594171524048
10612.91459220797,1.124656081199646,0.9755334854125977,1.5853012800216675,1.3511736392974854
10612.91659226226,1.1248180866241455,0.9760192036628723,1.5862727165222168,1.3516594171524048
10612.91859231655,1.124494194984436,0.9756953716278076,1.5870822668075562,1.3513355255126953
10612.92059237084,1.1241704225540161,0.9758573174476624,1.5875680446624756,1.3514975309371948
10612.92259242513,1.1228750944137573,0.9768288135528564,1.5867584943771362,1.3510117530822754
10612.92459247942,1.124494194984436,0.9769906997680664,1.5864347219467163,1.3518213033676147
10612.926592533711,1.1256276369094849,0.9766668677330017,1.5862727165222168,1.3516594171524048
10612.928592588001,1.1256276369094849,0.9768288135528564,1.5865966081619263,1.352630853652954
10612.930592642291,1.1256276369094849,0.9766668677330017,1.5872442722320557,1.3519831895828247
10612.932592696581,1.1262753009796143,0.976181149482727,1.5870822668075562,1.352792739868164
10612.934592750871,1.1253037452697754,0.9768288135528564,1.5867584943771362,1.3523070812225342
