0,1,2,3,4
10086.28429713917,0.9143300652503967,0.8084384202957153,1.347935438156128,1.1939553022384644
10086.28629719346,0.9149777293205261,0.8084384202957153,1.3476115465164185,1.1936314105987549
10086.28829724775,0.9156253933906555,0.8082765340805054,1.3482592105865479,1.1921741962432861
10086.29029730204,0.9143300652503967,0.8081146478652954,1.3490687608718872,1.1918504238128662
10086.29229735633,0.9153015613555908,0.8086003661155701,1.3495545387268066,1.1926599740982056
10086.29429741062,0.9156253933906555,0.8084384202957153,1.3487449884414673,1.1929837465286255
10086.29629746491,0.9159492254257202,0.8079527020454407,1.3497164249420166,1.1929837465286255
10086.2982975192,0.9165968298912048,0.8094099164009094,1.3498783111572266,1.193469524383545
10086.30029757349,0.9177302718162537,0.80876225233078,1.3495545387268066,1.1947648525238037
10086.302297627783,0.9157872796058655,0.8084384202957153,1.3498783111572266,1.1944409608840942
10086.304297682073,0.9153015613555908,0.8089241981506348,1.350525975227356,1.1931456327438354
10086.306297736362,0.9153015613555908,0.8092480301856995,1.3498783111572266,1.1936314105987549
10086.308297790652,0.9149777293205261,0.8094099164009094,1.350202202796936,1.193469524383545
10086.310297844942,0.9146538972854614,0.8090860843658447,1.350040316581726,1.193469524383545
10086.312297899232,0.9161111116409302,0.8097337484359741,1.3497164249420166,1.1941171884536743
10086.314297953524,0.9165968298912048,0.8103814125061035,1.350687861442566,1.1946029663085938
10086.316298007814,0.9162729978561401,0.8105432987213135,1.3511736392974854,1.1949267387390137
10086.318298062104,0.9165968298912048,0.8102195262908936,1.3519831895828247,1.1939553022384644
10086.320298116394,0.9167587757110596,0.8098956942558289,1.3524689674377441,1.193469524383545
10086.322298170684,0.9144919514656067,0.8105432987213135,1.3521451950073242,1.1939553022384644
10086.324298224976,0.9144919514656067,0.812000572681427,1.3516594171524048,1.1941171884536743
10086.326298279266,0.9146538972854614,0.8111909627914429,1.352630853652954,1.1942790746688843
10086.328298333556,0.9143300652503967,0.8100575804710388,1.3529547452926636,1.193469524383545
10086.330298387846,0.9144919514656067,0.8098956942558289,1.3521451950073242,1.1928218603134155
10086.332298442136,0.9162729978561401,0.8105432987213135,1.3519831895828247,1.1931456327438354
10086.334298496426,0.9164349436759949,0.8110290765762329,1.3523070812225342,1.1937932968139648
10086.336298550717,0.9156253933906555,0.8110290765762329,1.3521451950073242,1.1936314105987549
10086.338298605007,0.9161111116409302,0.8115147948265076,1.3513355255126953,1.1931456327438354
10086.340298659297,0.9161111116409302,0.8118386268615723,1.3513355255126953,1.1926599740982056
10086.342298713587,0.914168119430542,0.8116767406463623,1.3518213033676147,1.193307638168335
10086.344298767877,0.9138443470001221,0.8107052445411682,1.3516594171524048,1.1929837465286255
10086.346298822169,0.914006233215332,0.8103814125061035,1.3514975309371948,1.1937932968139648
10086.348298876459,0.9143300652503967,0.8108671307563782,1.3523070812225342,1.1931456327438354
10086.350298930749,0.9125490188598633,0.812162458896637,1.3518213033676147,1.1928218603134155
10086.352298985039,0.9143300652503967,0.8118386268615723,1.3513355255126953,1.193307638168335
10086.354299039329,0.9148157835006714,0.8115147948265076,1.3513355255126953,1.193307638168335
10086.356299093619,0.9146538972854614,0.8105432987213135,1.3513355255126953,1.1939553022384644
10086.35829914791,0.9146538972854614,0.8100575804710388,1.3518213033676147,1.1942790746688843
10086.3602992022,0.9143300652503967,0.8108671307563782,1.3516594171524048,1.1942790746688843
10086.36229925649,0.9117394685745239,0.8115147948265076,1.352792739868164,1.1929837465286255
10086.36429931078,0.9125490188598633,0.8118386268615723,1.3531166315078735,1.1928218603134155
10086.36629936507,0.9133585691452026,0.8108671307563782,1.3519831895828247,1.1928218603134155
10086.368299419362,0.9133585691452026,0.8113529086112976,1.3518213033676147,1.1918504238128662
10086.370299473652,0.9130347371101379,0.8118386268615723,1.3511736392974854,1.1920123100280762
10086.372299527942,0.9143300652503967,0.8124862909317017,1.3514975309371948,1.1921741962432861
10086.374299582232,0.9148157835006714,0.8123244047164917,1.352630853652954,1.1928218603134155
10086.376299636522,0.914168119430542,0.8113529086112976,1.3513355255126953,1.192336082458496
10086.378299690812,0.914006233215332,0.8115147948265076,1.3508498668670654,1.1926599740982056
10086.380299745102,0.9144919514656067,0.8115147948265076,1.350687861442566,1.1915265321731567
10086.382299799394,0.9125490188598633,0.8113529086112976,1.3511736392974854,1.1921741962432861
10086.384299853684,0.9119013547897339,0.8113529086112976,1.3510117530822754,1.1924980878829956
